id	sent	text
1068	0.0	RT @rosellaballet: Үүрийн шувуудын жиргээ шинэхээн  Үлээх салхины амьсгаа шинэхээн   Өглөө бүхэн дандаа шинэ ☀️☀️  🌞🌞 Өглөөний мэнд 🌞🌞
275	1.0	Мы тонем под музыку 🎧
3495	9.0	RT @ALevcenko: лента, подпишитесь пожалуйста❤️🙏🏻  https://t.co/CjpDUvEaB4  #РэйнисФолловитКанадского https://t.co/sLdm2922cY
5388	7.0	59 и ты дома❤️
4846	5.0	Мне кажется, что на моем месте, любой уже мог себя убить😔
3445	6.0	RT @Alina_Komarek: Запад озабочен событиями в Испании, но радовались распаду СССР, Югославии, разжигали пожар на Украине😡
149	9.0	в вс иду на маникюр агрессивно думаю что сделать девочки подкиньте варианты 🙏🏻🙏🏻
1873	9.0	@mrDemis13 СПАСИБО ГОСПОДИ 🙏🏻🙏🏻🙏🏻
2508	0.0	💕 Крым Йога-Магия 💕  Море 🌊 песочный пляж ☀️ солнце и йога - все, что нужно, чтобы привести себя… https://t.co/WHT2CBq022
11480	5.0	Это вчера, когда все ушли на обед, а я осталась одна сидеть в аудитории и урчать животом 😔 https://t.co/f3KboNWGFz
21424	3.0	@g_dzesov Слишком тонко, не понимаю😭😭😭😭
1249	1.0	В последнее время, моим лучшим другом стала музыка🎶🎶🎵🎵🎧🎧
2703	7.0	@ppeaches_girl Щ-щикарный паблик фоточки классссс🌼❤️🔝
20923	8.0	Сильно болят ноги 😭Снова мозоли💔
1050	1.0	RT @_belka_strelka: Доброе утро, твиттерленд! Всем удачных выходных и замечательного настроения! 😊🎼🎧🌞https://t.co/mWqUVhwXRp
480	1.0	Самая любимая музыка здесь играет 💜🎧
4571	7.0	RT @Ek____St_: #импровизация #дирежа #артон Не только же артоном сердечко мучить..Это так прекрасно, мило, радужно. Любимые❤️ https://t.co/…
2147	0.0	Спасиибо,любимая💜 Доброее утречкоо ,коханєчко  моєє😘☀️ https://t.co/judPP3IR6t
4698	8.0	Том стал похож на Иво из Дикого Ангела 💔💔💔 Ну или просто на ещё более охуенного мужика, чем он был. Такой красивущий https://t.co/W46aT96Tgd
6241	5.0	Так и засыпаем...😔 https://t.co/7jswjO3BYl
11	6.0	Эти 2 бабы заболели сидят чихают и кашляют на меня,так ещё и не хуя не лечатся АЛЕ ГАРАЖ У МЕНЯ ТУТ ТУР ЧЕРЕЗ ПАРУ ДНЕЙ МНЕ НЕЛЬЗЯ БОЛЕТЬ😡
2632	9.0	Хорошо, когда не хочется перемен. Значит ты на своем месте и с правильными людьми🙏🏻
106	1.0	🎧... Listen to Мишээл  Бага-тойрог Энхбат #SoundCloud https://t.co/kJ1cbbD6bt https://t.co/F7ZjRHuCRp
1144	1.0	"""Мне наплевать, что говорят вокруг, мне хорошо с ней Только с ней"" 🖤🎧"
11661	3.0	хочу пироженку с дохуищой крема и лейс 😭💔
1452	5.0	Очень сильно скучаю за теми временам 😔
9744	5.0	блин, если бы можно было отмотать время назад 😔
8654	3.0	расползается рана на нежной коже боль причиняя невыносимую степень моей рукожопости, похоже +100500 с половиной 🔪😭
5273	7.0	Немного ярмарки тщеславия) #поздравление от моего любимого уже бывшего 9Б класса #обожаю #люблю❤️💕 #очень😘 И ведь з… https://t.co/A5Q1qROUeM
10578	5.0	Сами себе херово делаем😶🤐😯😒😔😕
4814	5.0	@olii_lis7 @tatarishqueen я буду тут сидеть, радоваться и плакать одновременно, что не смогу быть с тобой в этот день😔
11403	5.0	Почему у меня по прежнему 140?😔 Не то что бы я часто пестрил тут но хочется
43072	3.0	Один час остался😭😭😭😭😭😭😭😭😭
11303	6.0	@Ashleyl5SOS твиты она значит ретвитит, а в вк зайти не судьба😡
1397	7.0	Хорошо, когда тебя понимают и поддерживают  Хорошо, когда вы напарники во всем  Хорошо, что ты есть ❤️ https://t.co/Was19wf5F3
4042	9.0	Только не Егор Клинаев😭🙏🏻 https://t.co/B2FUS7oCvV
3078	6.0	и меня опять остановили охранники 😡😡 боже видно же что у меня пустой рюкзак
689	1.0	Треки, которые нужно слушать в наушниках 🎧... https://t.co/WDpvmX0IWV
24078	8.0	@sadlevii Нееееееееет Я наткнулась на спойлер Зачем я начала читать твои твитыыыыы 😲💔💔
5046	3.0	Брат проткнул мне руку пером для рисования... бля, как больно 😭😭😭😭😭😭
8553	5.0	@mary_zvyaga @ivaninayanav Ну в напитках везде был лед, а обычная вода была очень холодная😔
375	0.0	Если ходить на утренние осенние пробежки, есть шанс увидеть Чудо. Мне повезло 🍁☀️🌍🙏🏻 @… https://t.co/28ZP03iyxf
2028	9.0	Это небо сводит меня с ума своей красотой 😍невозможно оторвать глаз! Это волшебно 😇🙏🏻🔥… https://t.co/GzYYf6U12H
4358	7.0	@k46so2xp666 Эй, поправляйся быстрее, ты чо❤️
4819	6.0	Навальный вновь посмеялся над правосудием...Самый гуманный в мире суд оправдал блогера и назначил ему лишь 20 суток… https://t.co/8OJOmfMrLR
3558	0.0	@annaben76 @Natali122550 Спасибо🌹☀️😝 https://t.co/Zd7mXwa7O9
24178	8.0	RT @Verenuar_D: Спасибо за шикарный концерт @ColdSiemens 💔 Иркутск , одинокая звезда , 29.09 🖤 https://t.co/4tYBr5lNx3
3542	9.0	RT @myrrrrr5: мы с @cryofmysoul всегда понимаем друг друга 🙏🏻👇🏻
2156	9.0	RT @_london_tea_: я решила похудеть на 5 кг. наконец возьму себя в руки.  Буду рада если поддержите фавом/рт🙏🏻💚  Надеюсь, у меня это получи…
1359	0.0	@lspolegi, мы с тобой, мы любим тебя 💙☀️ клип нереальный! Спасибо 🙏🏻
10976	5.0	Немного жаль Карабах 😔
1652	0.0	RT @marinaseemore: Доброе утро всем ❤️☀️ Зайки которые меня уже успели поздравить ночью – Очень приятно, спасибо. Люблю❤️ https://t.co/yivF…
35209	3.0	@PepSanya Хотя бы недельку😭😭😭😭😭😭😭😭😭😭😭
16450	3.0	RT @ambrosyanya: ребят,МАКСИМАЛЬНЫЙ РЕТВИТ‼️‼️‼️ сердце кровью обливается 💔😭😭😭😭 https://t.co/M4mRH9QUYR
40481	3.0	Копировала фотки брошки с фотика на комп и после этого удаляла их все с фотика Оказалось, что скопировалась только одна 😭😭😭
3137	0.0	@SwellFucking @mur_tebya @kvirelll @LismanPar @grlpwr12 @dead_killjoy_ @vasuyn26 @demons_in_heart @CEKC_C_FACE… https://t.co/yhMfFxuwOU
1502	0.0	RT @Ambaselmaa11: Өөртөө хожимдсон ухаарал мэт хандахаа боль. Амттай хоол ид. Наранд алх. Эелдэг бай. Өөр цаг хугацаа гэж бхгүй-Keanu Reeve…
686	8.0	RT @KaterinaValeeva: А такие букеты вообще легальны?разрыв сердечка💔 https://t.co/PspduLnVN6
1398	1.0	Я знаю, что счастье не в бабках, поверь, Ведь нам и горизонта хватит вполне☺🎶🎧🎵
2944	9.0	было бы ну ооочень хорошо 🙏🏻 https://t.co/9VP2HFbKlT
1612	0.0	вишенка, солнышко, поправляйся скорее(( надеюсь, что ты хорошо одета и пьешь теплый чай ᅠᅠᅠᅠᅠ ☀️🐥 наслаждаться осенью приятнее здоровой  ♡
3493	7.0	я так ждала это фото 😍 господи, какая Белла шикарная ! люблю ее всем сердцем ❤️ https://t.co/wYnBJTgSxc
44005	3.0	RT @anastasssea: Опять потеряшка, надеюсь он найдёт своих хозяев. Поможем ему, район ягсха. 🤞🏻😭 #рт 🍀✨ https://t.co/YtUhv2FZcJ
18825	3.0	по ощущениям, кожа слазит с руки уже 😢😰😭😫
3272	6.0	Как же меня бесит этот Ярослав😡
24662	8.0	все ещё не могу поверить, что оба красавца едут ко мне 💔 https://t.co/F6w6ceLOxd
